,C_minmax,I_minmax,Q_minmax,index_minmax,C_robust,I_robust,Q_robust,index_robust,C_percentile,I_percentile,Q_percentile,index_percentile
2021-07-01,0.39130434782608675,0.03124999999999989,0.21603095566404906,0.2128617678300452,0.21374045801526675,0.0,0.0,0.07124681933842225,0.44692737430167595,0.0335195530726257,0.0670391061452514,0.1824953445065177
2021-08-01,0.4347826086956522,0.03124999999999989,0.2677427118727201,0.2445917735227907,0.2900763358778626,0.0,0.0,0.09669211195928752,0.5418994413407822,0.0335195530726257,0.0893854748603352,0.22160148975791435
2021-09-01,0.5326086956521738,0.06250000000000006,0.3256089873049298,0.30690589431903453,0.46183206106870206,0.0,0.025660180595848854,0.16249741388818364,0.6983240223463687,0.055865921787709494,0.12290502793296089,0.29236499068901306
2021-10-01,0.6195652173913043,0.06250000000000006,0.3834675535294155,0.3551775903069066,0.6145038167938931,0.0,0.15784047142421292,0.25744809607270197,0.7178770949720671,0.055865921787709494,0.19553072625698323,0.3230912476722532
2021-11-01,0.6521739130434783,0.09374999999999994,0.39206470249242775,0.37932953851196866,0.6717557251908398,0.0,0.17748101429243246,0.28307891316109074,0.7374301675977654,0.06983240223463687,0.24022346368715083,0.34916201117318435
2021-12-01,0.6739130434782609,0.1250000000000001,0.38546105762703914,0.39479136703510004,0.7099236641221374,0.0,0.1623947140988252,0.29077279274032086,0.7625698324022346,0.0782122905027933,0.2011173184357542,0.3472998137802607
2022-01-01,0.7173913043478259,0.1874999999999999,0.5176204808452222,0.47417059506434933,0.7862595419847326,0.0,0.46431838999688907,0.41685931066054055,0.7932960893854749,0.09217877094972067,0.3743016759776536,0.4199255121042831
2022-02-01,0.6630434782608694,0.21875000000000006,0.6003265548678828,0.49404001104291745,0.6908396946564883,0.0,0.6532638414823603,0.4480345120462828,0.7486033519553073,0.10893854748603352,0.5642458100558659,0.4739292364990689
2022-03-01,0.6304347826086953,0.24999999999999994,0.6055809792324021,0.4953385872803658,0.6335877862595416,0.04999999999999982,0.6652677915619922,0.4496185259405112,0.7262569832402235,0.13966480446927373,0.5698324022346368,0.47858472998137797
2022-04-01,0.6413043478260868,0.3125,0.6231496185287858,0.5256513221182909,0.6526717557251906,0.1499999999999999,0.7054040756628565,0.5026919437960157,0.7318435754189944,0.21508379888268156,0.5977653631284916,0.5148975791433892
2022-05-01,0.6195652173913043,0.40624999999999994,0.6324206597964589,0.5527452923959211,0.6145038167938931,0.2999999999999998,0.7265841534112086,0.5470293234017005,0.7178770949720671,0.32122905027932963,0.6145251396648045,0.5512104283054003
2022-06-01,0.6847826086956519,0.37500000000000006,0.6470303210095467,0.5689376432350662,0.7290076335877859,0.25,0.7599605295308192,0.5796560543728684,0.7737430167597765,0.28212290502793297,0.6312849162011173,0.5623836126629422
2022-07-01,0.7391304347826084,0.46875,0.6582119124888768,0.6220307824238284,0.8244274809160301,0.3999999999999999,0.7855053383656486,0.6699776064272261,0.8044692737430168,0.40782122905027934,0.659217877094972,0.6238361266294228
2022-08-01,0.782608695652174,0.4999999999999999,0.6610745487398452,0.6478944147973397,0.900763358778626,0.44999999999999973,0.7920451494408267,0.7142695027398175,0.8463687150837989,0.4748603351955307,0.6815642458100558,0.6675977653631285
2022-09-01,0.8043478260869564,0.53125,0.6990811687051369,0.6782263315973646,0.9389312977099236,0.5,0.8788728468456293,0.7726013815185176,0.8687150837988827,0.5502793296089385,0.770949720670391,0.7299813780260708
2022-10-01,0.8260869565217389,0.5624999999999999,0.7080113954726762,0.6988661173314717,0.9770992366412212,0.5499999999999998,0.8992743197531455,0.8087911854647888,0.8798882681564246,0.6033519553072626,0.8100558659217877,0.7644320297951582
2022-11-01,0.8369565217391304,0.5624999999999999,0.7009886197606937,0.7001483804999413,0.9961832061068703,0.5499999999999998,0.8832304977816399,0.8098045679628366,0.8938547486033519,0.6033519553072626,0.776536312849162,0.7579143389199254
2022-12-01,0.8478260869565215,0.5937500000000001,0.663690201239448,0.7017554293986565,1.0,0.6000000000000001,0.7980207159068538,0.7993402386356179,0.9078212290502793,0.6424581005586593,0.6927374301675978,0.7476722532588455
2023-01-01,0.858695652173913,0.6562499999999999,0.7023802748686462,0.7391086423475196,1.0,0.6999999999999997,0.8864097915129817,0.8621365971709939,0.9245810055865922,0.7122905027932961,0.7877094972067039,0.808193668528864
2023-02-01,0.8695652173913044,0.6562499999999999,0.761425345409427,0.7624135209335771,1.0,0.6999999999999997,1.0,0.8999999999999999,0.9441340782122905,0.7122905027932961,0.9162011173184358,0.8575418994413408
2023-03-01,0.8695652173913044,0.6562499999999999,0.7259813126574655,0.7505988433495899,1.0,0.6999999999999997,0.940327339809523,0.880109113269841,0.9441340782122905,0.7122905027932961,0.8547486033519553,0.8370577281191807
2023-04-01,0.8804347826086955,0.6875,0.7723838966925498,0.7801062264337485,1.0,0.75,1.0,0.9166666666666666,0.9581005586592178,0.7737430167597765,0.9273743016759777,0.8864059590316572
2023-05-01,0.902173913043478,0.7187499999999999,0.762733473324125,0.7945524621225344,1.0,0.7999999999999998,1.0,0.9333333333333332,0.9664804469273743,0.8296089385474861,0.9217877094972067,0.9059590316573557
2023-06-01,0.8804347826086955,0.7187499999999999,0.7255225562694114,0.7749024462927023,1.0,0.7999999999999998,0.9392792918410151,0.9130930972803384,0.9581005586592178,0.8296089385474861,0.8491620111731844,0.8789571694599627
2023-07-01,0.8369565217391304,0.6875,0.6936254543019024,0.7393606586803442,0.9961832061068703,0.75,0.8664090413358609,0.8708640824809105,0.8938547486033519,0.7737430167597765,0.7486033519553073,0.8054003724394786
2023-08-01,0.782608695652174,0.6562499999999999,0.6986897136293173,0.7125161364271637,0.900763358778626,0.6999999999999997,0.8779785515122932,0.8262473034303063,0.8463687150837989,0.7122905027932961,0.7653631284916201,0.7746741154562384
2023-09-01,0.782608695652174,0.5937500000000001,0.6690038911667877,0.6817875289396539,0.900763358778626,0.6000000000000001,0.81016006061931,0.7703078064659786,0.8463687150837989,0.6424581005586593,0.7039106145251397,0.7309124767225326
2023-10-01,0.793478260869565,0.5937500000000001,0.6767217102776002,0.6879833237157218,0.9198473282442745,0.6000000000000001,0.8277917380215782,0.782546355421951,0.8603351955307262,0.6424581005586593,0.7206703910614525,0.7411545623836128
2023-11-01,0.7499999999999999,0.5624999999999999,0.6638212798707065,0.658773759956902,0.8435114503816793,0.5499999999999998,0.7983201704687575,0.7306105402834788,0.8128491620111732,0.6033519553072626,0.6983240223463687,0.7048417132216015
2023-12-01,0.6739130434782609,0.4999999999999999,0.5891331967834986,0.5876820800872532,0.7099236641221374,0.44999999999999973,0.6276921513509554,0.5958719384910308,0.7625698324022346,0.4748603351955307,0.547486033519553,0.5949720670391061
2024-01-01,0.6630434782608694,0.46875,0.6586971051201542,0.5968301944603412,0.6908396946564883,0.3999999999999999,0.786613781026692,0.6258178252277268,0.7486033519553073,0.40782122905027934,0.664804469273743,0.6070763500931099
2024-02-01,0.6630434782608694,0.46875,0.7162018935938107,0.6159984572848933,0.6908396946564883,0.3999999999999999,0.9179858519311166,0.6696085155292016,0.7486033519553073,0.40782122905027934,0.8324022346368715,0.6629422718808193
2024-03-01,0.6847826086956519,0.4375000000000001,0.7433868622936605,0.6218898236631042,0.7290076335877859,0.3500000000000001,0.9800910388271138,0.6863662241383,0.7737430167597765,0.36033519553072624,0.888268156424581,0.6741154562383612
2024-04-01,0.6956521739130433,0.46875,0.7500412435867756,0.638147805833273,0.748091603053435,0.3999999999999999,0.9952932484911781,0.7144616171815376,0.7849162011173184,0.40782122905027934,0.8938547486033519,0.6955307262569832
2024-05-01,0.6956521739130433,0.46875,0.7357882339785741,0.6333968026305392,0.748091603053435,0.3999999999999999,0.9627316577341251,0.7036077535958533,0.7849162011173184,0.40782122905027934,0.8715083798882681,0.6880819366852885
2024-06-01,0.7282608695652174,0.4375000000000001,0.7220049856798565,0.6292552850816914,0.8053435114503817,0.3500000000000001,0.9312432561443701,0.6955289225315839,0.7988826815642458,0.36033519553072624,0.8435754189944135,0.6675977653631285
2024-07-01,0.7499999999999999,0.46875,0.7094580126039096,0.6427360042013032,0.8435114503816793,0.3999999999999999,0.9025791765029971,0.7153635422948922,0.8128491620111732,0.40782122905027934,0.8268156424581006,0.6824953445065177
2024-08-01,0.782608695652174,0.46875,0.7264527928921243,0.6592704961814327,0.900763358778626,0.3999999999999999,0.9414044559325745,0.7473892715704,0.8463687150837989,0.40782122905027934,0.8603351955307262,0.7048417132216015
2024-09-01,0.7717391304347825,0.4999999999999999,0.7587375759916815,0.6768255688088213,0.8816793893129768,0.44999999999999973,1.0,0.7772264631043256,0.8296089385474861,0.4748603351955307,0.9050279329608939,0.7364990689013036
2024-10-01,0.7717391304347825,0.4375000000000001,0.7603617216845894,0.6565336173731241,0.8816793893129768,0.3500000000000001,1.0,0.7438931297709924,0.8296089385474861,0.36033519553072624,0.9106145251396648,0.7001862197392924
2024-11-01,0.7608695652173914,0.40624999999999994,0.7409016280576763,0.6360070644250225,0.8625954198473285,0.2999999999999998,0.9744134182857673,0.7123362793776985,0.8212290502793296,0.32122905027932963,0.8770949720670391,0.6731843575418995
2024-12-01,0.8043478260869564,0.37500000000000006,0.7016933696065003,0.627013731897819,0.9389312977099236,0.25,0.8848405279925258,0.6912572752341498,0.8687150837988827,0.28212290502793297,0.7821229050279329,0.6443202979515829
2025-01-01,0.8260869565217389,0.4999999999999999,0.7887640534048963,0.7049503366422117,0.9770992366412212,0.44999999999999973,1.0,0.809033078880407,0.8798882681564246,0.4748603351955307,0.9329608938547486,0.7625698324022346
2025-02-01,0.8369565217391304,0.4999999999999999,0.8463551955634023,0.7277705724341775,0.9961832061068703,0.44999999999999973,1.0,0.8153944020356233,0.8938547486033519,0.4748603351955307,0.9385474860335196,0.7690875232774674
2025-03-01,0.858695652173913,0.53125,0.8779483360370516,0.7559646627369881,1.0,0.5,1.0,0.8333333333333334,0.9245810055865922,0.5502793296089385,0.9441340782122905,0.8063314711359405
2025-04-01,0.8478260869565215,0.625,0.909653764193813,0.7941599503834449,1.0,0.6499999999999999,1.0,0.8833333333333333,0.9078212290502793,0.6787709497206704,0.9497206703910615,0.845437616387337
2025-05-01,0.8695652173913044,0.6875,0.9201123933609592,0.8257258702507545,1.0,0.75,1.0,0.9166666666666666,0.9441340782122905,0.7737430167597765,0.9553072625698324,0.8910614525139664
2025-06-01,0.858695652173913,0.7187499999999999,0.9358307616762529,0.837758804616722,1.0,0.7999999999999998,1.0,0.9333333333333332,0.9245810055865922,0.8296089385474861,0.9720670391061452,0.9087523277467412
2025-07-01,0.858695652173913,0.78125,0.9302190604312446,0.8567215708683859,1.0,0.8999999999999999,1.0,0.9666666666666667,0.9245810055865922,0.8603351955307262,0.9664804469273743,0.9171322160148976
2025-08-01,0.923913043478261,0.8749999999999999,0.9486639565914873,0.9158590000232493,1.0,1.0,1.0,1.0,0.9720670391061452,0.9273743016759777,0.9776536312849162,0.9590316573556796
2025-09-01,0.9456521739130435,0.84375,0.9684959692499043,0.9192993810543159,1.0,1.0,1.0,1.0,0.9776536312849162,0.9050279329608939,0.9832402234636871,0.9553072625698324
2025-10-01,1.0,0.8124999999999999,1.0,0.9375,1.0,0.9499999999999997,1.0,0.9833333333333333,0.9972067039106145,0.8798882681564246,1.0,0.9590316573556796
2025-11-01,0.967391304347826,0.84375,0.9929551033202063,0.9346988025560109,1.0,1.0,1.0,1.0,0.9832402234636871,0.9050279329608939,0.994413407821229,0.9608938547486033
2025-12-01,0.9891304347826085,0.8749999999999999,0.9262645121221862,0.9301316489682648,1.0,1.0,1.0,1.0,0.9888268156424581,0.9273743016759777,0.9608938547486033,0.9590316573556797
2026-01-01,1.0,0.84375,0.988378537786492,0.9440428459288306,1.0,1.0,1.0,1.0,0.9972067039106145,0.9050279329608939,0.9888268156424581,0.9636871508379888
